"","YEAR","COMMON_NAME","SPECIES_NAME","SPECIES_CODE","total_value"
"452",1950,"Tellins nei","Tellina spp","TWL",0
"453",1950,"Tench","Tinca tinca","FTE",0
"454",1950,"Thickback sole","Microchirus variegatus","MKG",0
"455",1950,"Thickback soles",NA,NA,0
"456",1950,"Thicklip grey mullet","Chelon labrosus","MLR",0
"457",1950,"Threadfins, tasselfishes nei","Polynemidae","THF",0
"458",1950,"Thresher","Alopias vulpinus","ALV",0
"459",1950,"Tiger shark","Galeocerdo cuvier","TIG",0
"460",1950,"Toadfishes nei","Batrachoides spp","TDF",0
"461",1950,"Tonguefishes","Cynoglossidae","TOX",0
"462",1950,"Tonguesole nei","Cynoglossus spp","YOX",0
"463",1950,"Torpedo rays","Torpedo spp","TOE",0
"464",1950,"Triggerfishes, durgons nei","Balistidae","TRI",0
"465",1950,"True tunas nei","Thunnus spp","TUS",0
"466",1950,"Tub gurnard","Chelidonichthys lucerna","GUU",0
"467",1950,"Tuberculate abalone","Haliotis tuberculata","HLT",0
"468",1950,"Tuna-like fishes nei","Scombroidei (Scombriformes)","TUX",0
"469",1950,"Tunas nei","Thunnini","TUN",0
"470",1950,"Twaite shad","Alosa fallax","TSD",0
"471",1950,"Undulate venus","Paratapes undulatus","PAU",0
"472",1950,"Variegated scallop","Mimachlamys varia","VSC",0
"473",1950,"Various sharks nei","Selachii or Selachimorpha (Pleurotremata)","SKH",0
"474",1950,"Various squids nei","Loliginidae, Ommastrephidae","SQU",0
"475",1950,"Veined squid","Loligo forbesii","SQF",0
"476",1950,"Velvet belly","Etmopterus spinax","ETX",0
"477",1950,"Velvet swimcrab","Necora puber","LIO",0
"478",1950,"Venus clams nei","Veneridae","CLV",0
"479",1950,"Wahoo","Acanthocybium solandri","WAH",0
"480",1950,"Warty crab","Eriphia verrucosa","EIK",0
"481",1950,"Warty venus","Venus verrucosa","VEV",0
"482",1950,"Wedge sole","Dicologlossa cuneata","CET",0
"483",1950,"Weevers nei","Trachinus spp","WEX",0
"484",1950,"West African croakers nei","Pseudotolithus spp","CKW",0
"485",1950,"West African goatfish","Pseudupeneus prayensis","GOA",0
"486",1950,"West African ilisha","Ilisha africana","ILI",0
"487",1950,"Whelk","Buccinum undatum","WHE",0
"488",1950,"White grouper","Epinephelus aeneus","GPW",0
"489",1950,"White hake","Urophycis tenuis","HKW",0
"490",1950,"White perch","Morone americana","PEW",0
"491",1950,"White seabream","Diplodus sargus","SWA",0
"492",1950,"White trevally","Pseudocaranx dentex","TRZ",0
"493",1950,"Whiteleg shrimp","Penaeus vannamei","PNV",0
"494",1950,"Wide-eyed flounder","Bothus podas","OUB",0
"495",1950,"Winter flounder","Pseudopleuronectes americanus","FLW",0
"496",1950,"Wolffishes(=Catfishes) nei","Anarhichas spp","CAT",0
"497",1950,"Wracks nei","Fucaceae","FUA",0
"498",1950,"Wrasses, hogfishes, etc. nei","Labridae","WRA",0
"499",1950,"Wreckfish","Polyprion americanus","WRF",0
"500",1950,"Yellowfin tuna","Thunnus albacares","YFT",0
"501",1950,"Yellowtail amberjack","Seriola lalandi","YTC",0
"502",1950,"Yellowtail flounder","Myzopsetta ferruginea","YEL",0
"503",1950,"Zebra seabream","Diplodus cervinus","SBZ",0
"504",1950,"anglerfish","Lophius spp","MNZ",2038
"505",1951,"African striped grunt","Parapristipoma octolineatum","GRA",0
"506",1951,"Alewife","Alosa pseudoharengus","ALE",0
"507",1951,"Alfonsino","Beryx decadactylus","BXD",0
"508",1951,"Alfonsinos, etc. nei","Berycidae","BRX",0
"509",1951,"Allis and twaite shads","Alosa alosa, A. fallax","SHD",0
"510",1951,"Allis shad","Alosa alosa","ASD",0
"511",1951,"Alloteuthis spp",NA,NA,0
"512",1951,"Amberjacks nei","Seriola spp","AMX",0
"513",1951,"Amer. plaice(=Long rough dab)","Hippoglossoides platessoides","PLA",0
"514",1951,"American angler","Lophius americanus","ANG",0
"515",1951,"Angelsharks, sand devils nei","Squatinidae","ASK",0
"516",1951,"Angolan dentex","Dentex angolensis","DEA",0
"517",1951,"Angular roughshark","Oxynotus centrina","OXY",0
"518",1951,"Annular seabream","Diplodus annularis","ANN",0
"519",1951,"Anomuran decapods nei","Anomura","NUQ",0
"520",1951,"Aquatic invertebrates nei","Invertebrata","INV",18483
"521",1951,"Aquatic mammals nei","Mammalia","MAM",0
"522",1951,"Aquatic plants nei","Plantae aquaticae","APL",0
"523",1951,"Arctic skate","Amblyraja hyperborea","RJG",0
"524",1951,"Argentine","Argentina sphyraena","ARY",0
"525",1951,"Argentine hake","Merluccius hubbsi","HKP",0
"526",1951,"Argentine shortfin squid","Illex argentinus","SQA",0
"527",1951,"Argentines","Argentina spp","ARG",0
"528",1951,"Aristeid shrimps nei","Aristeidae","ARI",0
"529",1951,"Atlantic Spanish mackerel","Scomberomorus maculatus","SSM",0
"530",1951,"Atlantic blue marlin",NA,NA,0
"531",1951,"Atlantic bonito","Sarda sarda","BON",0
"532",1951,"Atlantic ditch shrimp","Palaemon varians","PVR",0
"533",1951,"Atlantic gobies nei","Gobius spp","GOB",0
"534",1951,"Atlantic halibut","Hippoglossus hippoglossus","HAL",0
"535",1951,"Atlantic lizardfish","Synodus saurus","SDR",0
"536",1951,"Atlantic pomfret","Brama brama","POA",0
"537",1951,"Atlantic redfishes nei","Sebastes spp","RED",0
"538",1951,"Atlantic sailfish","Istiophorus albicans","SAI",0
"539",1951,"Atlantic saury","Scomberesox saurus","SAU",0
"540",1951,"Atlantic silverside","Menidia menidia","SSA",0
"541",1951,"Atlantic thornyhead","Trachyscorpia cristulata","TJX",0
"542",1951,"Atlantic tomcod","Microgadus tomcod","TOM",0
"543",1951,"Atlantic white marlin","Kajikia albida","WHM",0
"544",1951,"Axillary seabream","Pagellus acarne","SBA",0
"545",1951,"Baird's slickhead","Alepocephalus bairdii","ALC",0
"546",1951,"Ballan wrasse","Labrus bergylta","USB",0
"547",1951,"Banded carpet shell","Polititapes rhomboides","VNR",0
"548",1951,"Barnacle","Pollicipes pollicipes","PCB",0
"549",1951,"Barracudas nei","Sphyraena spp","BAR",0
"550",1951,"Bastard grunt","Pomadasys incisus","BGR",0
"551",1951,"Bean solen","Pharus legumen","FRL",0
"552",1951,"Benguela hake","Merluccius polli","HKB",0
"553",1951,"Bigelow's ray","Rajella bigelowi","JRW",0
"554",1951,"Bigeye grunt","Brachydeuterus auritus","GRB",0
"555",1951,"Bigeye thresher","Alopias superciliosus","BTH",0
"556",1951,"Bigeye tuna","Thunnus obesus","BET",0
"557",1951,"Bigeyes,glasseyes,bulleyes nei","Priacanthidae","PRI",0
"558",1951,"Birdbeak dogfish","Deania calceus","DCA",0
"559",1951,"Black cardinal fish","Epigonus telescopus","EPI",0
"560",1951,"Black goby","Gobius niger","GBN",0
"561",1951,"Black marlin","Istiompax indica","BLM",0
"562",1951,"Black seabream","Spondyliosoma cantharus","BRB",0
"563",1951,"Blackbelly rosefish","Helicolenus dactylopterus","BRF",0
"564",1951,"Blackfin tuna","Thunnus atlanticus","BLF",0
"565",1951,"Blackspot(=red) seabream",NA,NA,0
"566",1951,"Bladder wrack","Fucus vesiculosus","FUV",0
"567",1951,"Blue and red shrimp","Aristeus antennatus","ARA",0
"568",1951,"Blue butterfish","Stromateus fiatola","BLB",0
"569",1951,"Blue crab","Callinectes sapidus","CRB",0
"570",1951,"Blue shark","Prionace glauca","BSH",0
"571",1951,"Blue-leg swimcrab","Polybius depurator","IOD",0
"572",1951,"Blueback shad","Alosa aestivalis","BBH",0
"573",1951,"Bluefish","Pomatomus saltatrix","BLU",0
"574",1951,"Bluespotted seabream","Pagrus caeruleostictus","BSC",0
"575",1951,"Bluntnose sixgill shark","Hexanchus griseus","SBL",0
"576",1951,"Boarfishes nei","Caproidae","BOR",0
"577",1951,"Boe drum","Pteroscion peli","DRS",0
"578",1951,"Bogue","Boops boops","BOG",0
"579",1951,"Bonga shad","Ethmalosa fimbriata","BOA",0
"580",1951,"Bramble shark","Echinorhinus brucus","SHB",0
"581",1951,"Broadtail shortfin squid","Illex coindetii","SQM",0
"582",1951,"Brown ray","Raja miraletus","JAI",0
"583",1951,"Brown seaweeds","Phaeophyceae","SWB",0
"584",1951,"Bullet tuna","Auxis rochei","BLT",0
"585",1951,"Butterfishes, pomfrets nei","Stromateidae","BUX",0
"586",1951,"Canary drum (=Baardman)",NA,NA,0
"587",1951,"Caramote prawn","Penaeus kerathurus","TGS",0
"588",1951,"Carangids nei","Carangidae","CGX",0
"589",1951,"Cardinalfishes, etc. nei","Apogonidae","APO",0
"590",1951,"Carpet shells nei","Ruditapes spp","TPS",0
"591",1951,"Carragheen (Irish) moss","Chondrus crispus","IMS",0
"592",1951,"Cartilaginous fishes nei","Chondrichthyes","CAR",0
"593",1951,"Catsharks, etc. nei","Scyliorhinidae","SYX",0
"594",1951,"Catsharks, nursehounds nei","Scyliorhinus spp","SCL",0
"595",1951,"Cephalopods nei","Cephalopoda","CEP",0
"596",1951,"Chaceon geryons nei","Chaceon spp","GER",0
"597",1951,"Chamber venus","Venus casina","KFA",0
"598",1951,"Clams, etc. nei","Bivalvia","CLX",0
"599",1951,"Clupeoids nei","Clupeiformes (=Clupeoidei)","CLU",0
"600",1951,"Comber","Serranus cabrilla","CBR",0
"601",1951,"Combers nei","Serranus spp","BAS",0
"602",1951,"Common European bittersweet","Glycymeris glycymeris","GKL",0
"603",1951,"Common carp","Cyprinus carpio","FCP",0
"604",1951,"Common cuttlefish","Sepia officinalis","CTC",0
"605",1951,"Common dentex","Dentex dentex","DEC",0
"606",1951,"Common dolphinfish","Coryphaena hippurus","DOL",0
"607",1951,"Common eagle ray","Myliobatis aquila","MYL",0
"608",1951,"Common mora","Mora moro","RIB",0
"609",1951,"Common octopus","Octopus vulgaris","OCC",0
"610",1951,"Common pandora","Pagellus erythrinus","PAC",0
"611",1951,"Common periwinkle","Littorina littorea","PEE",0
"612",1951,"Common prawn","Palaemon serratus","CPR",57
"613",1951,"Common shrimp","Crangon crangon","CSH",0
"614",1951,"Common spiny lobster","Palinurus elephas","SLO",0
"615",1951,"Common squids nei","Loligo spp","SQC",0
"616",1951,"Common stingray","Dasyatis pastinaca","JDP",0
"617",1951,"Common two-banded seabream","Diplodus vulgaris","CTB",0
"618",1951,"Copper shark","Carcharhinus brachyurus","BRO",0
"619",1951,"Crangonid shrimps nei","Crangonidae","CRN",9877
"620",1951,"Craylets, squat lobsters",NA,NA,0
"621",1951,"Crest-tail catsharks nei","Galeus spp","GAU",0
"622",1951,"Crevalle jack","Caranx hippos","CVJ",0
"623",1951,"Croakers, drums nei","Sciaenidae","CDX",0
"624",1951,"Crocodile shark","Pseudocarcharias kamoharai","PSK",0
"625",1951,"Crucian carp","Carassius carassius","FCC",0
"626",1951,"Cusk-eels nei","Genypterus spp","CEX",0
"627",1951,"Cuttlefish,bobtail squids nei",NA,NA,0
"628",1951,"Cyprinids nei","Cyprinidae","FCY",0
"629",1951,"Damselfish","Chromis chromis","CMK",0
"630",1951,"Dealfishes","Trachipterus spp","TRP",0
"631",1951,"Deep-sea red crab","Chaceon affinis","KEF",0
"632",1951,"Deep-water Cape hake","Merluccius paradoxus","HKO",0
"633",1951,"Deep-water rose shrimp","Parapenaeus longirostris","DPS",0
"634",1951,"Delta prawn","Palaemon longirostris","PIQ",0
"635",1951,"Demersal percomorphs nei","Perciformes","DPX",0
"636",1951,"Dentex nei","Dentex spp","DEX",0
"637",1951,"Devil fish","Mobula mobular","RMM",0
"638",1951,"Diadromous clupeoids nei","Clupeiformes (=Clupeoidei)","DCX",0
"639",1951,"Diadromous fishes nei","Actinopterygii","DIA",0
"640",1951,"Dogfish sharks nei","Squalidae","DGX",768
"641",1951,"Dogfish sharks, etc. nei","Squaliformes","SHX",8723
"642",1951,"Dogfishes and hounds nei","Squalidae, Scyliorhinidae","DGH",0
"643",1951,"Dogfishes nei","Squalus spp","DGZ",0
"644",1951,"Donax clams","Donax spp","DON",0
"645",1951,"Dusky grouper","Epinephelus marginatus","GPD",0
"646",1951,"Eagle rays",NA,NA,0
"647",1951,"Echinoderms","Echinodermata","ECH",0
"648",1951,"Edible crab","Cancer pagurus","CRE",5094
"649",1951,"Electric rays nei","Torpedinidae","TOD",0
"650",1951,"Elegant cuttlefish","Sepia elegans","EJE",0
"651",1951,"Escolar","Lepidocybium flavobrunneum","LEC",0
"652",1951,"European barracuda","Sphyraena sphyraena","YRS",0
"653",1951,"European common squid","Alloteuthis subulata","OUL",0
"654",1951,"European conger","Conger conger","COE",4383
"655",1951,"European flat oyster","Ostrea edulis","OYF",719
"656",1951,"European flounder","Platichthys flesus","FLE",0
"657",1951,"European flying squid","Todarodes sagittatus","SQE",0
"658",1951,"European lobster","Homarus gammarus","LBE",590
"659",1951,"European perch","Perca fluviatilis","FPE",0
"660",1951,"European razor clam","Solen marginatus","RAE",0
"661",1951,"European smelt","Osmerus eperlanus","SME",0
"662",1951,"European squid","Loligo vulgaris","SQR",0
"663",1951,"False scad","Caranx rhonchus","HMY",0
"664",1951,"Finfishes nei","Actinopterygii","FIN",43013
"665",1951,"Flat oysters nei","Ostrea spp","OYX",0
"666",1951,"Flatfishes nei","Pleuronectiformes","FLX",0
"667",1951,"Flathead grey mullet","Mugil cephalus","MUF",0
"668",1951,"Flyingfishes nei","Exocoetidae","FLY",0
"669",1951,"Forkbeard","Phycis phycis","FOR",0
"670",1951,"Forkbeards nei","Phycis spp","FOX",0
"671",1951,"Freshwater fishes nei","Osteichthyes","FRF",0
"672",1951,"Frigate and bullet tunas","Auxis thazard, A. rochei","FRZ",0
"673",1951,"Frigate tuna","Auxis thazard","FRI",0
"674",1951,"Garfish","Belone belone","GAR",5286
"675",1951,"Gastropods nei","Gastropoda","GAS",0
"676",1951,"Gelidium seaweeds","Gelidium spp","GEL",0
"677",1951,"Giant gelidium","Gelidium corneum","GEQ",0
"678",1951,"Giant red shrimp","Aristaeomorpha foliacea","ARS",0
"679",1951,"Giant tiger prawn","Penaeus monodon","GIT",0
"680",1951,"Gilthead seabream","Sparus aurata","SBG",0
"681",1951,"Glasseye","Heteropriacanthus cruentatus","HTU",0
"682",1951,"Gobies nei","Gobiidae","GPA",0
"683",1951,"Golden carpet shell","Polititapes aureus","VNA",0
"684",1951,"Goldfish","Carassius auratus","CGO",0
"685",1951,"Goose barnacles",NA,NA,0
"686",1951,"Great Atlantic scallop","Pecten maximus","SCE",134
"687",1951,"Greater amberjack","Seriola dumerili","AMB",0
"688",1951,"Greater weever","Trachinus draco","WEG",0
"689",1951,"Green crab","Carcinus maenas","CRG",0
"690",1951,"Greenland cod","Gadus ogac","GRC",0
"691",1951,"Greenland shark","Somniosus microcephalus","GSK",0
"692",1951,"Grenadiers nei","Macrourus spp","GRV",0
"693",1951,"Grenadiers, rattails nei","Macrouridae","RTX",0
"694",1951,"Grey triggerfish","Balistes capriscus","TRG",0
"695",1951,"Grooved carpet shell","Ruditapes decussatus","CTG",0
"696",1951,"Groundfishes nei","Actinopterygii","GRO",0
"697",1951,"Groupers nei","Epinephelus spp","GPX",0
"698",1951,"Groupers, seabasses nei","Serranidae","BSX",0
"699",1951,"Grunts, sweetlips nei","Haemulidae (=Pomadasyidae)","GRX",0
"700",1951,"Guitarfishes nei","Rhinobatos spp","GUZ",0
"701",1951,"Gulper shark","Centrophorus granulosus","GUP",0
"702",1951,"Gurnards nei","Trigla spp","GUY",0
"703",1951,"Gurnards, searobins nei","Triglidae","GUX",2671
"704",1951,"Hairtails, cutlassfishes nei",NA,NA,0
"705",1951,"Hakes nei","Merluccius spp","HKX",0
"706",1951,"Halfspined flathead","Ratabulus prionotus","SRQ",0
"707",1951,"Hammerhead sharks nei","Sphyrna spp","SPN",0
"708",1951,"Hapuku wreckfish","Polyprion oxygeneios","WHA",0
"709",1951,"Hard clams nei","Meretrix spp","HCX",0
"710",1951,"Horned octopus","Eledone cirrhosa","EOI",0
"711",1951,"Imperial blackfish","Schedophilus ovalis","HDV",0
"712",1951,"Indian white prawn","Penaeus indicus","PNI",0
"713",1951,"Inshore squids nei","Loliginidae","SQZ",0
"714",1951,"Jacks, crevalles nei","Caranx spp","TRE",0
"715",1951,"Japanese carpet shell","Ruditapes philippinarum","CLJ",0
"716",1951,"John dory","Zeus faber","JOD",0
"717",1951,"Kelps nei","Laminariaceae","LAZ",0
"718",1951,"King crabs","Paralithodes spp","KCS",0
"719",1951,"Kingklip","Genypterus capensis","KCP",0
"720",1951,"Knifetooth dogfish","Scymnodon ringens","SYR",0
"721",1951,"Knobbed triton","Charonia lampas","KRJ",0
"722",1951,"Kuruma prawn","Penaeus japonicus","KUP",0
"723",1951,"Lampreys nei","Petromyzontidae","LAS",0
"724",1951,"Lanternsharks nei","Etmopterus spp","SHL",0
"725",1951,"Large-eye dentex","Dentex macrophthalmus","DEL",0
"726",1951,"Large-scaled gurnard","Lepidotrigla cavillone","LDV",0
"727",1951,"Largehead hairtail","Trichiurus lepturus","LHT",0
"728",1951,"Leerfish","Lichia amia","LEE",0
"729",1951,"Lefteye flounders nei","Bothidae","LEF",0
"730",1951,"Lesser slipper lobster","Scyllarus arctus","SCY",0
"731",1951,"Limpets nei","Patella spp","LPZ",0
"732",1951,"Lings nei","Molva spp","LNZ",0
"733",1951,"Lithothamnion","Lithothamnion spp","LIT",0
"734",1951,"Little sleeper shark","Somniosus rostratus","SOR",0
"735",1951,"Little tunny(=Atl.black skipj)","Euthynnus alletteratus","LTA",0
"736",1951,"Lobsters nei","Reptantia","LOX",0
"737",1951,"Longfin gurnard","Chelidonichthys obscurus","GUM",0
"738",1951,"Longfin squid","Doryteuthis pealeii","SQL",0
"739",1951,"Longnose velvet dogfish","Centroselachus crepidater","CYP",0
"740",1951,"Longnosed skate","Dipturus oxyrinchus","RJO",0
"741",1951,"Longspine snipefish","Macroramphosus scolopax","SNS",0
"742",1951,"Lowfin gulper shark",NA,NA,0
"743",1951,"Lumpfish(=Lumpsucker)","Cyclopterus lumpus","LUM",0
"744",1951,"Lusitanian toadfish","Halobatrachus didactylus","BHD",0
"745",1951,"Mackerel sharks,porbeagles nei","Lamnidae","MSK",0
"746",1951,"Mactra surf clams nei","Mactridae","MAT",0
"747",1951,"Mako sharks","Isurus spp","MAK",0
"748",1951,"Marbled electric ray","Torpedo marmorata","TTR",0
"749",1951,"Marine crabs nei","Brachyura","CRA",0
"750",1951,"Marine crustaceans nei","Crustacea","CRU",0
"751",1951,"Marine fishes nei","Actinopterygii","MZZ",0
"752",1951,"Marine molluscs nei","Mollusca","MOL",105
"753",1951,"Marine worms","Polychaeta","WOR",0
"754",1951,"Marlins,sailfishes,etc. nei","Istiophoridae","BIL",0
"755",1951,"Marphysa sanguinea",NA,NA,0
"756",1951,"Mature dosinia","Dosinia exoleta","DSX",0
"757",1951,"Meagre","Argyrosomus regius","MGR",0
"758",1951,"Mediterranean horse mackerel","Trachurus mediterraneus","HMM",0
"759",1951,"Mediterranean moray","Muraena helena","MMH",0
"760",1951,"Mediterranean mussel","Mytilus galloprovincialis","MSM",0
"761",1951,"Mediterranean scaldfish","Arnoglossus laterna","MSF",0
"762",1951,"Mediterranean slimehead","Hoplostethus mediterraneus","HPR",0
"763",1951,"Mediterranean slipper lobster","Scyllarides latus","YLL",0
"764",1951,"Mediterranean spearfish","Tetrapturus belone","MSP",0
"765",1951,"Melanocharacidium blennioides",NA,NA,0
"766",1951,"Monrovia doctorfish","Acanthurus monroviae","MDO",0
"767",1951,"Moras nei","Moridae","MOR",0
"768",1951,"Morays",NA,NA,0
"769",1951,"Morocco dentex","Dentex maroccanus","DEM",0
"770",1951,"Mottled grouper","Mycteroperca rubra","MKU",0
"771",1951,"Mugil spp",NA,NA,0
"772",1951,"Mullets nei","Mugilidae","MUL",0
"773",1951,"Murex","Murex spp","MUE",0
"774",1951,"Musky octopus","Eledone moschata","EDT",0
"775",1951,"Mytilus spp",NA,NA,0
"776",1951,"Narrow-barred Spanish mackerel","Scomberomorus commerson","COM",0
"777",1951,"Navaga(=Wachna cod)","Eleginus nawaga","COW",0
"778",1951,"Neon flying squid","Ommastrephes bartramii","OFJ",0
"779",1951,"North Atlantic rockweed","Ascophyllum nodosum","ASN",0
"780",1951,"North European kelp","Laminaria hyperborea","LAH",0
"781",1951,"Northern bluefin tuna",NA,NA,39757
"782",1951,"Northern cods nei","Gadus spp","CDZ",0
"783",1951,"Northern pike","Esox lucius","FPI",0
"784",1951,"Northern quahog(=Hard clam)","Mercenaria mercenaria","CLH",0
"785",1951,"Northern shortfin squid","Illex illecebrosus","SQI",0
"786",1951,"Norwegian egg cockle","Laevicardium crassum","LVC",0
"787",1951,"Ocean sunfish","Mola mola","MOX",0
"788",1951,"Oceanic whitetip shark","Carcharhinus longimanus","OCS",0
"789",1951,"Octopuses","Octopodidae","OCT",0
"790",1951,"Octopuses nei","Octopus spp","OCZ",0
"791",1951,"Offshore rockfish","Pontinus kuhlii","POI",0
"792",1951,"Oilfish","Ruvettus pretiosus","OIL",0
"793",1951,"Opah","Lampris guttatus","LAG",0
"794",1951,"Ornate wrasse","Thalassoma pavo","TMP",0
"795",1951,"Oval surf clam",NA,NA,0
"796",1951,"Palaemonid shrimps nei","Palaemonidae","PAL",0
"797",1951,"Pandalid shrimps nei","Pandalidae","PDZ",0
"798",1951,"Pandalus shrimps nei","Pandalus spp","PAN",0
"799",1951,"Pandoras nei","Pagellus spp","PAX",0
"800",1951,"Pargo breams nei","Pagrus spp","SBP",0
"801",1951,"Parrotfish","Sparisoma cretense","PRR",0
"802",1951,"Patagonian toothfish","Dissostichus eleginoides","TOP",0
"803",1951,"Pelagic percomorphs nei","Perciformes","PPX",0
"804",1951,"Penaeid shrimps nei","Penaeidae","PEZ",0
"805",1951,"Penaeus shrimps nei","Penaeus spp","PEN",0
"806",1951,"Peppery furrow","Scrobicularia plana","OBN",0
