"","YEAR","COMMON_NAME","SPECIES_CODE","total_value"
"639",1951,"Diadromous fishes nei","DIA",0
"640",1951,"Dogfish sharks nei","DGX",768
"641",1951,"Dogfish sharks, etc. nei","SHX",8723
"642",1951,"Dogfishes and hounds nei","DGH",0
"643",1951,"Dogfishes nei","DGZ",0
"644",1951,"Donax clams","DON",0
"645",1951,"Dusky grouper","GPD",0
"646",1951,"Eagle rays",NA,0
"647",1951,"Echinoderms","ECH",0
"648",1951,"Edible crab","CRE",5094
"649",1951,"Electric rays nei","TOD",0
"650",1951,"Elegant cuttlefish","EJE",0
"651",1951,"Escolar","LEC",0
"652",1951,"European barracuda","YRS",0
"653",1951,"European common squid","OUL",0
"654",1951,"European conger","COE",4383
"655",1951,"European flat oyster","OYF",719
"656",1951,"European flounder","FLE",0
"657",1951,"European flying squid","SQE",0
"658",1951,"European lobster","LBE",590
"659",1951,"European perch","FPE",0
"660",1951,"European razor clam","RAE",0
"661",1951,"European smelt","SME",0
"662",1951,"European squid","SQR",0
"663",1951,"False scad","HMY",0
"664",1951,"Finfishes nei","FIN",43013
"665",1951,"Flat oysters nei","OYX",0
"666",1951,"Flatfishes nei","FLX",0
"667",1951,"Flathead grey mullet","MUF",0
"668",1951,"Flyingfishes nei","FLY",0
"669",1951,"Forkbeard","FOR",0
"670",1951,"Forkbeards nei","FOX",0
"671",1951,"Freshwater fishes nei","FRF",0
"672",1951,"Frigate and bullet tunas","FRZ",0
"673",1951,"Frigate tuna","FRI",0
"674",1951,"Garfish","GAR",5286
"675",1951,"Gastropods nei","GAS",0
"676",1951,"Gelidium seaweeds","GEL",0
"677",1951,"Giant gelidium","GEQ",0
"678",1951,"Giant red shrimp","ARS",0
"679",1951,"Giant tiger prawn","GIT",0
"680",1951,"Gilthead seabream","SBG",0
"681",1951,"Glasseye","HTU",0
"682",1951,"Gobies nei","GPA",0
"683",1951,"Golden carpet shell","VNA",0
"684",1951,"Goldfish","CGO",0
"685",1951,"Goose barnacles",NA,0
"686",1951,"Great Atlantic scallop","SCE",134
"687",1951,"Greater amberjack","AMB",0
"688",1951,"Greater weever","WEG",0
"689",1951,"Green crab","CRG",0
"690",1951,"Greenland cod","GRC",0
"691",1951,"Greenland shark","GSK",0
"692",1951,"Grenadiers nei","GRV",0
"693",1951,"Grenadiers, rattails nei","RTX",0
"694",1951,"Grey triggerfish","TRG",0
"695",1951,"Grooved carpet shell","CTG",0
"696",1951,"Groundfishes nei","GRO",0
"697",1951,"Groupers nei","GPX",0
"698",1951,"Groupers, seabasses nei","BSX",0
"699",1951,"Grunts, sweetlips nei","GRX",0
"700",1951,"Guitarfishes nei","GUZ",0
"701",1951,"Gulper shark","GUP",0
"702",1951,"Gurnards nei","GUY",0
"703",1951,"Gurnards, searobins nei","GUX",2671
"704",1951,"Hairtails, cutlassfishes nei",NA,0
"705",1951,"Hakes nei","HKX",0
"706",1951,"Halfspined flathead","SRQ",0
"707",1951,"Hammerhead sharks nei","SPN",0
"708",1951,"Hapuku wreckfish","WHA",0
"709",1951,"Hard clams nei","HCX",0
"710",1951,"Horned octopus","EOI",0
"711",1951,"Imperial blackfish","HDV",0
"712",1951,"Indian white prawn","PNI",0
"713",1951,"Inshore squids nei","SQZ",0
"714",1951,"Jacks, crevalles nei","TRE",0
"715",1951,"Japanese carpet shell","CLJ",0
"716",1951,"John dory","JOD",0
"717",1951,"Kelps nei","LAZ",0
"718",1951,"King crabs","KCS",0
"719",1951,"Kingklip","KCP",0
"720",1951,"Knifetooth dogfish","SYR",0
"721",1951,"Knobbed triton","KRJ",0
"722",1951,"Kuruma prawn","KUP",0
"723",1951,"Lampreys nei","LAS",0
"724",1951,"Lanternsharks nei","SHL",0
"725",1951,"Large-eye dentex","DEL",0
"726",1951,"Large-scaled gurnard","LDV",0
"727",1951,"Largehead hairtail","LHT",0
"728",1951,"Leerfish","LEE",0
"729",1951,"Lefteye flounders nei","LEF",0
"730",1951,"Lesser slipper lobster","SCY",0
"731",1951,"Limpets nei","LPZ",0
"732",1951,"Lings nei","LNZ",0
"733",1951,"Lithothamnion","LIT",0
"734",1951,"Little sleeper shark","SOR",0
"735",1951,"Little tunny(=Atl.black skipj)","LTA",0
"736",1951,"Lobsters nei","LOX",0
"737",1951,"Longfin gurnard","GUM",0
"738",1951,"Longfin squid","SQL",0
"739",1951,"Longnose velvet dogfish","CYP",0
"740",1951,"Longnosed skate","RJO",0
"741",1951,"Longspine snipefish","SNS",0
"742",1951,"Lowfin gulper shark",NA,0
"743",1951,"Lumpfish(=Lumpsucker)","LUM",0
"744",1951,"Lusitanian toadfish","BHD",0
"745",1951,"Mackerel sharks,porbeagles nei","MSK",0
"746",1951,"Mactra surf clams nei","MAT",0
"747",1951,"Mako sharks","MAK",0
"748",1951,"Marbled electric ray","TTR",0
"749",1951,"Marine crabs nei","CRA",0
"750",1951,"Marine crustaceans nei","CRU",0
"751",1951,"Marine fishes nei","MZZ",0
"752",1951,"Marine molluscs nei","MOL",105
"753",1951,"Marine worms","WOR",0
"754",1951,"Marlins,sailfishes,etc. nei","BIL",0
"755",1951,"Marphysa sanguinea",NA,0
"756",1951,"Mature dosinia","DSX",0
"757",1951,"Meagre","MGR",0
"758",1951,"Mediterranean horse mackerel","HMM",0
"759",1951,"Mediterranean moray","MMH",0
"760",1951,"Mediterranean mussel","MSM",0
"761",1951,"Mediterranean scaldfish","MSF",0
"762",1951,"Mediterranean slimehead","HPR",0
"763",1951,"Mediterranean slipper lobster","YLL",0
"764",1951,"Mediterranean spearfish","MSP",0
"765",1951,"Melanocharacidium blennioides",NA,0
"766",1951,"Monrovia doctorfish","MDO",0
"767",1951,"Moras nei","MOR",0
"768",1951,"Morays",NA,0
"769",1951,"Morocco dentex","DEM",0
"770",1951,"Mottled grouper","MKU",0
"771",1951,"Mugil spp",NA,0
"772",1951,"Mullets nei","MUL",0
"773",1951,"Murex","MUE",0
"774",1951,"Musky octopus","EDT",0
"775",1951,"Mytilus spp",NA,0
"776",1951,"Narrow-barred Spanish mackerel","COM",0
"777",1951,"Navaga(=Wachna cod)","COW",0
"778",1951,"Neon flying squid","OFJ",0
"779",1951,"North Atlantic rockweed","ASN",0
"780",1951,"North European kelp","LAH",0
"781",1951,"Northern bluefin tuna",NA,39757
"782",1951,"Northern cods nei","CDZ",0
"783",1951,"Northern pike","FPI",0
"784",1951,"Northern quahog(=Hard clam)","CLH",0
"785",1951,"Northern shortfin squid","SQI",0
"786",1951,"Norwegian egg cockle","LVC",0
"787",1951,"Ocean sunfish","MOX",0
"788",1951,"Oceanic whitetip shark","OCS",0
"789",1951,"Octopuses","OCT",0
"790",1951,"Octopuses nei","OCZ",0
"791",1951,"Offshore rockfish","POI",0
"792",1951,"Oilfish","OIL",0
"793",1951,"Opah","LAG",0
"794",1951,"Ornate wrasse","TMP",0
"795",1951,"Oval surf clam",NA,0
"796",1951,"Palaemonid shrimps nei","PAL",0
"797",1951,"Pandalid shrimps nei","PDZ",0
"798",1951,"Pandalus shrimps nei","PAN",0
"799",1951,"Pandoras nei","PAX",0
"800",1951,"Pargo breams nei","SBP",0
"801",1951,"Parrotfish","PRR",0
"802",1951,"Patagonian toothfish","TOP",0
"803",1951,"Pelagic percomorphs nei","PPX",0
"804",1951,"Penaeid shrimps nei","PEZ",0
"805",1951,"Penaeus shrimps nei","PEN",0
"806",1951,"Peppery furrow","OBN",0
"807",1951,"Percoids nei","PRC",0
"808",1951,"Periwinkles nei","PER",81
"809",1951,"Picarel","SPC",0
"810",1951,"Picarels nei","PIC",0
"811",1951,"Picked dogfish",NA,0
"812",1951,"Pike-perch","FPP",0
"813",1951,"Pink cuttlefish","IAR",0
"814",1951,"Pink dentex","DEP",0
"815",1951,"Pink spiny lobster","PSL",0
"816",1951,"Piper gurnard","GUN",0
"817",1951,"Plain bonito","BOP",0
"818",1951,"Polar cod","POC",0
"819",1951,"Pomadasys spp",NA,0
"820",1951,"Pompano","POP",0
"821",1951,"Pompanos nei","POX",0
"822",1951,"Poor cod","POD",0
"823",1951,"Porgies, seabreams nei","SBX",6594
"824",1951,"Portunus swimcrabs nei","CRS",0
"825",1951,"Precious corals nei","COR",0
"826",1951,"Pullet carpet shell",NA,0
"827",1951,"Purple dye murex","BOY",0
"828",1951,"Queen scallop","QSC",0
"829",1951,"Rabbit fish","CMO",0
"830",1951,"Rainbow trout","TRR",0
"831",1951,"Ratfishes nei","HYD",0
"832",1951,"Rays, stingrays, mantas nei","SRX",0
"833",1951,"Razor clams nei",NA,0
"834",1951,"Razor clams, knife clams nei","SOI",0
"835",1951,"Red bandfish","CBC",0
"836",1951,"Red crab","CRR",0
"837",1951,"Red hake","HKR",0
"838",1951,"Red mullet","MUT",0
"839",1951,"Red pandora","PAR",0
"840",1951,"Red porgy","RPG",0
"841",1951,"Red scorpionfish","RSE",0
"842",1951,"Red seaweeds","SWR",0
"843",1951,"Red swamp crawfish","RCW",0
"844",1951,"Redbanded seabream","REA",0
"845",1951,"Redspotted shrimp","PNB",0
"846",1951,"Requiem sharks nei","RSK",0
"847",1951,"River eels nei","ELX",0
"848",1951,"Roaches nei","FRX",0
"849",1951,"Rock cook","ENX",0
"850",1951,"Rocklings nei","ROL",0
"851",1951,"Rough limpet","LQY",0
"852",1951,"Rough longnose dogfish",NA,0
"853",1951,"Roughtail stingray","RDC",0
"854",1951,"Round sardinella","SAA",0
"855",1951,"Royal spiny lobster","LOY",0
"856",1951,"Rubberlip grunt","GBR",0
"857",1951,"Ruffs, barrelfishes nei","CEN",0
"858",1951,"Saddled seabream","SBS",0
"859",1951,"Salema","SLM",0
"860",1951,"Salmonoids nei","SLX",0
"861",1951,"Salps","SPX",0
"862",1951,"Sand smelt","ATP",0
"863",1951,"Sand sole","SOS",0
"864",1951,"Sand steenbras","SSB",0
"865",1951,"Sandbar shark","CCP",0
"866",1951,"Sardinellas nei","SIX",0
"867",1951,"Sargo breams nei","SRG",0
"868",1951,"Sauries nei","SAX",0
"869",1951,"Scalloped hammerhead","SPL",0
"870",1951,"Scallops nei","SCX",0
"871",1951,"Scarlet shrimp","SSH",0
"872",1951,"Scorpionfishes nei",NA,0
"873",1951,"Scorpionfishes, rockfishes nei","SCS",0
"874",1951,"Sculpins","SCU",0
"875",1951,"Scup","SCP",0
"876",1951,"Sea catfishes nei","CAX",0
"877",1951,"Sea cucumbers nei","CUX",0
"878",1951,"Sea lamprey","LAU",0
"879",1951,"Sea urchins, etc. nei","URX",0
"880",1951,"Seabasses nei","BSE",0
"881",1951,"Seaweeds nei","SWX",0
"882",1951,"Seerfishes nei","KGX",0
"883",1951,"Senegalese hake","HKM",0
"884",1951,"Senegalese sole","OAL",0
"885",1951,"Shads nei","SHZ",0
"886",1951,"Sharks, rays, skates, etc. nei","SKX",0
"887",1951,"Sharpnose sevengill shark","HXT",0
"888",1951,"Sharpsnout seabream","SHR",0
"889",1951,"Shi drum","COB",0
"890",1951,"Shortfin mako","SMA",0
"891",1951,"Shortfin squids nei","ILL",0
"892",1951,"Silky shark","FAL",0
"893",1951,"Silver hake","HKS",0
"894",1951,"Silver scabbardfish","SFS",0
"895",1951,"Silversides(=Sand smelts) nei","SIL",0
"896",1951,"Silvery John dory","JOS",0
"897",1951,"Skipjack tuna","SKJ",0
"898",1951,"Slimeheads nei","TRC",0
"899",1951,"Slipper lobsters nei","LOS",0
"900",1951,"Smooth callista","KLK",0
"901",1951,"Smooth hammerhead","SPZ",0
"902",1951,"Smooth-hound","SMD",0
"903",1951,"Snake mackerels, escolars nei","GEP",0
"904",1951,"Snappers nei","SNA",0
"905",1951,"Snipefishes nei","SNI",0
"906",1951,"Snoek","SNK",0
"907",1951,"Sockeye(=Red)salmon",NA,0
"908",1951,"Solea spp",NA,885
"909",1951,"Solenette","GSM",0
"910",1951,"Soles nei","SOX",0
"911",1951,"Solid surf clam","ULO",0
"912",1951,"Sompat grunt","BUR",0
"913",1951,"Southern blue whiting","POS",0
"914",1951,"Southern bluefin tuna","SBF",0
"915",1951,"Southern hake","HKN",0
"916",1951,"Southern pink shrimp","SOP",0
"917",1951,"Southern spiny lobster","SLS",0
"918",1951,"Spanish ling","SLI",0
"919",1951,"Spinous spider crab","SCR",0
"920",1951,"Spiny butterfly ray","RGL",0
"921",1951,"Spiny gurnard","LEP",0
"922",1951,"Spiny lobsters nei","VLO",0
"923",1951,"Spiny turbot","PSB",0
"924",1951,"Splendid alfonsino","BYS",0
"925",1951,"Spottail mantis squillid","MTS",0
"926",1951,"Spotted flounder","CIL",0
"927",1951,"Spotted seabass","SPU",0
"928",1951,"Spotted wolffish","CAS",0
"929",1951,"Squeteague(=Gray weakfish)","STG",0
"930",1951,"Squids nei",NA,0
"931",1951,"Squillids nei","SQY",0
"932",1951,"Stargazers","URA",0
"933",1951,"Starry smooth-hound","SDS",0
"934",1951,"Sticklebacks","SKB",0
"935",1951,"Stingrays nei","STI",0
"936",1951,"Stingrays, butterfly rays nei","STT",0
"937",1951,"Stony sea urchin","URM",0
"938",1951,"Stout beardfish","PXV",0
"939",1951,"Straightnose rabbitfish","RCT",0
"940",1951,"Streaked gurnard","CTZ",0
"941",1951,"Striped bass","STB",0
"942",1951,"Striped mullet",NA,0
"943",1951,"Striped red shrimp","ARV",0
"944",1951,"Striped venus","SVE",0
"945",1951,"Sturgeon","APU",0
"946",1951,"Sturgeons nei","STU",0
"947",1951,"Surf clams nei","SSD",0
"948",1951,"Surmullets(=Red mullets) nei","MUX",0
"949",1951,"Swallowtail seaperch","AHN",0
"950",1951,"Swimcrabs nei",NA,0
"951",1951,"Swimming crabs, etc. nei","SWM",0
"952",1951,"Sword razor shell","EQI",0
"953",1951,"Swordfish","SWO",0
"954",1951,"Tadpole codling","SAO",0
"955",1951,"Tangle","LQD",0
"956",1951,"Tellins nei","TWL",0
"957",1951,"Tench","FTE",0
"958",1951,"Thickback sole","MKG",0
"959",1951,"Thickback soles",NA,0
"960",1951,"Thicklip grey mullet","MLR",0
"961",1951,"Threadfins, tasselfishes nei","THF",0
"962",1951,"Thresher","ALV",0
"963",1951,"Tiger shark","TIG",0
"964",1951,"Toadfishes nei","TDF",0
"965",1951,"Tonguefishes","TOX",0
"966",1951,"Tonguesole nei","YOX",0
"967",1951,"Torpedo rays","TOE",0
"968",1951,"Triggerfishes, durgons nei","TRI",0
"969",1951,"True tunas nei","TUS",0
"970",1951,"Tub gurnard","GUU",0
"971",1951,"Tuberculate abalone","HLT",0
"972",1951,"Tuna-like fishes nei","TUX",0
"973",1951,"Tunas nei","TUN",0
"974",1951,"Twaite shad","TSD",0
"975",1951,"Undulate venus","PAU",0
"976",1951,"Variegated scallop","VSC",0
"977",1951,"Various sharks nei","SKH",0
"978",1951,"Various squids nei","SQU",0
"979",1951,"Veined squid","SQF",0
"980",1951,"Velvet belly","ETX",0
"981",1951,"Velvet swimcrab","LIO",0
"982",1951,"Venus clams nei","CLV",0
"983",1951,"Wahoo","WAH",0
"984",1951,"Warty crab","EIK",0
"985",1951,"Warty venus","VEV",0
"986",1951,"Wedge sole","CET",0
"987",1951,"Weevers nei","WEX",0
"988",1951,"West African croakers nei","CKW",0
"989",1951,"West African goatfish","GOA",0
"990",1951,"West African ilisha","ILI",0
"991",1951,"Whelk","WHE",0
"992",1951,"White grouper","GPW",0
"993",1951,"White hake","HKW",0
"994",1951,"White perch","PEW",0
"995",1951,"White seabream","SWA",0
"996",1951,"White trevally","TRZ",0
"997",1951,"Whiteleg shrimp","PNV",0
"998",1951,"Wide-eyed flounder","OUB",0
"999",1951,"Winter flounder","FLW",0
"1000",1951,"Wolffishes(=Catfishes) nei","CAT",0
"1001",1951,"Wracks nei","FUA",0
"1002",1951,"Wrasses, hogfishes, etc. nei","WRA",0
"1003",1951,"Wreckfish","WRF",0
"1004",1951,"Yellowfin tuna","YFT",0
"1005",1951,"Yellowtail amberjack","YTC",0
"1006",1951,"Yellowtail flounder","YEL",0
"1007",1951,"Zebra seabream","SBZ",0
"1008",1951,"anglerfish","MNZ",2068
"1009",1952,"African striped grunt","GRA",0
"1010",1952,"Alewife","ALE",0
"1011",1952,"Alfonsino","BXD",0
"1012",1952,"Alfonsinos, etc. nei","BRX",0
"1013",1952,"Allis and twaite shads","SHD",0
"1014",1952,"Allis shad","ASD",0
"1015",1952,"Alloteuthis spp",NA,0
"1016",1952,"Amberjacks nei","AMX",0
"1017",1952,"Amer. plaice(=Long rough dab)","PLA",0
"1018",1952,"American angler","ANG",0
"1019",1952,"Angelsharks, sand devils nei","ASK",0
"1020",1952,"Angolan dentex","DEA",0
"1021",1952,"Angular roughshark","OXY",0
"1022",1952,"Annular seabream","ANN",0
"1023",1952,"Anomuran decapods nei","NUQ",0
"1024",1952,"Aquatic invertebrates nei","INV",24801
"1025",1952,"Aquatic mammals nei","MAM",0
"1026",1952,"Aquatic plants nei","APL",0
"1027",1952,"Arctic skate","RJG",0
"1028",1952,"Argentine","ARY",0
"1029",1952,"Argentine hake","HKP",0
"1030",1952,"Argentine shortfin squid","SQA",0
"1031",1952,"Argentines","ARG",0
"1032",1952,"Aristeid shrimps nei","ARI",0
"1033",1952,"Atlantic Spanish mackerel","SSM",0
"1034",1952,"Atlantic blue marlin",NA,0
"1035",1952,"Atlantic bonito","BON",0
"1036",1952,"Atlantic ditch shrimp","PVR",0
"1037",1952,"Atlantic gobies nei","GOB",0
"1038",1952,"Atlantic halibut","HAL",0
"1039",1952,"Atlantic lizardfish","SDR",0
"1040",1952,"Atlantic pomfret","POA",0
"1041",1952,"Atlantic redfishes nei","RED",0
"1042",1952,"Atlantic sailfish","SAI",0
"1043",1952,"Atlantic saury","SAU",0
"1044",1952,"Atlantic silverside","SSA",0
"1045",1952,"Atlantic thornyhead","TJX",0
"1046",1952,"Atlantic tomcod","TOM",0
"1047",1952,"Atlantic white marlin","WHM",0
"1048",1952,"Axillary seabream","SBA",0
"1049",1952,"Baird's slickhead","ALC",0
"1050",1952,"Ballan wrasse","USB",0
"1051",1952,"Banded carpet shell","VNR",0
"1052",1952,"Barnacle","PCB",0
"1053",1952,"Barracudas nei","BAR",0
"1054",1952,"Bastard grunt","BGR",0
"1055",1952,"Bean solen","FRL",0
"1056",1952,"Benguela hake","HKB",0
"1057",1952,"Bigelow's ray","JRW",0
"1058",1952,"Bigeye grunt","GRB",0
"1059",1952,"Bigeye thresher","BTH",0
"1060",1952,"Bigeye tuna","BET",0
"1061",1952,"Bigeyes,glasseyes,bulleyes nei","PRI",0
"1062",1952,"Birdbeak dogfish","DCA",0
"1063",1952,"Black cardinal fish","EPI",0
"1064",1952,"Black goby","GBN",0
"1065",1952,"Black marlin","BLM",0
"1066",1952,"Black seabream","BRB",0
"1067",1952,"Blackbelly rosefish","BRF",0
"1068",1952,"Blackfin tuna","BLF",0
"1069",1952,"Blackspot(=red) seabream",NA,0
"1070",1952,"Bladder wrack","FUV",0
"1071",1952,"Blue and red shrimp","ARA",0
"1072",1952,"Blue butterfish","BLB",0
"1073",1952,"Blue crab","CRB",0
"1074",1952,"Blue shark","BSH",0
"1075",1952,"Blue-leg swimcrab","IOD",0
"1076",1952,"Blueback shad","BBH",0
"1077",1952,"Bluefish","BLU",0
"1078",1952,"Bluespotted seabream","BSC",0
"1079",1952,"Bluntnose sixgill shark","SBL",0
"1080",1952,"Boarfishes nei","BOR",0
"1081",1952,"Boe drum","DRS",0
"1082",1952,"Bogue","BOG",0
"1083",1952,"Bonga shad","BOA",0
"1084",1952,"Bramble shark","SHB",0
"1085",1952,"Broadtail shortfin squid","SQM",0
"1086",1952,"Brown ray","JAI",0
"1087",1952,"Brown seaweeds","SWB",0
"1088",1952,"Bullet tuna","BLT",0
"1089",1952,"Butterfishes, pomfrets nei","BUX",0
"1090",1952,"Canary drum (=Baardman)",NA,0
"1091",1952,"Caramote prawn","TGS",0
"1092",1952,"Carangids nei","CGX",0
"1093",1952,"Cardinalfishes, etc. nei","APO",0
"1094",1952,"Carpet shells nei","TPS",0
"1095",1952,"Carragheen (Irish) moss","IMS",0
"1096",1952,"Cartilaginous fishes nei","CAR",0
"1097",1952,"Catsharks, etc. nei","SYX",0
"1098",1952,"Catsharks, nursehounds nei","SCL",0
"1099",1952,"Cephalopods nei","CEP",0
"1100",1952,"Chaceon geryons nei","GER",0
"1101",1952,"Chamber venus","KFA",0
"1102",1952,"Clams, etc. nei","CLX",0
"1103",1952,"Clupeoids nei","CLU",0
"1104",1952,"Comber","CBR",0
"1105",1952,"Combers nei","BAS",0
"1106",1952,"Common European bittersweet","GKL",0
"1107",1952,"Common carp","FCP",0
"1108",1952,"Common cuttlefish","CTC",0
"1109",1952,"Common dentex","DEC",0
"1110",1952,"Common dolphinfish","DOL",0
"1111",1952,"Common eagle ray","MYL",0
"1112",1952,"Common mora","RIB",0
"1113",1952,"Common octopus","OCC",0
"1114",1952,"Common pandora","PAC",0
"1115",1952,"Common periwinkle","PEE",0
"1116",1952,"Common prawn","CPR",38
"1117",1952,"Common shrimp","CSH",0
"1118",1952,"Common spiny lobster","SLO",0
"1119",1952,"Common squids nei","SQC",0
"1120",1952,"Common stingray","JDP",0
"1121",1952,"Common two-banded seabream","CTB",0
"1122",1952,"Copper shark","BRO",0
"1123",1952,"Crangonid shrimps nei","CRN",7918
"1124",1952,"Craylets, squat lobsters",NA,0
"1125",1952,"Crest-tail catsharks nei","GAU",0
"1126",1952,"Crevalle jack","CVJ",0
"1127",1952,"Croakers, drums nei","CDX",0
"1128",1952,"Crocodile shark","PSK",0
"1129",1952,"Crucian carp","FCC",0
"1130",1952,"Cusk-eels nei","CEX",0
"1131",1952,"Cuttlefish,bobtail squids nei",NA,0
"1132",1952,"Cyprinids nei","FCY",0
"1133",1952,"Damselfish","CMK",0
"1134",1952,"Dealfishes","TRP",0
"1135",1952,"Deep-sea red crab","KEF",0
"1136",1952,"Deep-water Cape hake","HKO",0
"1137",1952,"Deep-water rose shrimp","DPS",0
"1138",1952,"Delta prawn","PIQ",0
"1139",1952,"Demersal percomorphs nei","DPX",0
"1140",1952,"Dentex nei","DEX",0
"1141",1952,"Devil fish","RMM",0
"1142",1952,"Diadromous clupeoids nei","DCX",0
"1143",1952,"Diadromous fishes nei","DIA",0
"1144",1952,"Dogfish sharks nei","DGX",606
"1145",1952,"Dogfish sharks, etc. nei","SHX",8214
"1146",1952,"Dogfishes and hounds nei","DGH",0
"1147",1952,"Dogfishes nei","DGZ",0
"1148",1952,"Donax clams","DON",0
"1149",1952,"Dusky grouper","GPD",0
"1150",1952,"Eagle rays",NA,0
"1151",1952,"Echinoderms","ECH",0
"1152",1952,"Edible crab","CRE",6828
"1153",1952,"Electric rays nei","TOD",0
"1154",1952,"Elegant cuttlefish","EJE",0
"1155",1952,"Escolar","LEC",0
"1156",1952,"European barracuda","YRS",0
"1157",1952,"European common squid","OUL",0
"1158",1952,"European conger","COE",5262
"1159",1952,"European flat oyster","OYF",737
"1160",1952,"European flounder","FLE",0
"1161",1952,"European flying squid","SQE",0
"1162",1952,"European lobster","LBE",967
"1163",1952,"European perch","FPE",0
"1164",1952,"European razor clam","RAE",0
"1165",1952,"European smelt","SME",0
"1166",1952,"European squid","SQR",0
"1167",1952,"False scad","HMY",0
"1168",1952,"Finfishes nei","FIN",30852
"1169",1952,"Flat oysters nei","OYX",0
"1170",1952,"Flatfishes nei","FLX",0
"1171",1952,"Flathead grey mullet","MUF",0
"1172",1952,"Flyingfishes nei","FLY",0
"1173",1952,"Forkbeard","FOR",0
"1174",1952,"Forkbeards nei","FOX",0
"1175",1952,"Freshwater fishes nei","FRF",0
"1176",1952,"Frigate and bullet tunas","FRZ",0
"1177",1952,"Frigate tuna","FRI",0
"1178",1952,"Garfish","GAR",2584
"1179",1952,"Gastropods nei","GAS",0
"1180",1952,"Gelidium seaweeds","GEL",0
"1181",1952,"Giant gelidium","GEQ",0
"1182",1952,"Giant red shrimp","ARS",0
"1183",1952,"Giant tiger prawn","GIT",0
"1184",1952,"Gilthead seabream","SBG",0
"1185",1952,"Glasseye","HTU",0
"1186",1952,"Gobies nei","GPA",0
"1187",1952,"Golden carpet shell","VNA",0
